,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
27,Nevada,6,Trump,1147957,590864,512856,51.471,44.676
28,New Hampshire,4,Biden,643041,305147,312004,47.454,48.52
29,New Jersey,14,Trump,3521749,1730429,1642450,49.136,46.637
30,New Mexico,5,Biden,820192,365641,422854,44.58,51.555
31,New York,28,Biden,7114668,3126587,3708873,43.946,52.13
32,North Carolina,16,Trump,3663877,1916616,1593159,52.311,43.483
33,North Dakota,3,Trump,333988,227078,93978,67.99,28.138
34,Ohio,17,Trump,4710923,2473114,2065122,52.497,43.837
35,Oklahoma,7,Trump,1548362,1025196,458322,66.212,29.6
36,Oregon,8,Biden,2064552,824175,1138150,39.92,55.128
37,Pennsylvania,19,Trump,5605007,2823890,2568113,50.382,45.818
38,Rhode Island,4,Biden,500752,217167,260207,43.368,51.963
39,South Carolina,9,Trump,1992445,1154455,759512,57.942,38.12
40,South Dakota,3,Trump,367937,223763,128544,60.816,34.936
41,Tennessee,11,Trump,2772813,1684999,962829,60.769,34.724
42,Texas,40,Trump,9926086,5178375,4357797,52.169,43.902
43,Utah,6,Trump,1227537,843455,333006,68.711,27.128
44,Vermont,3,Biden,314443,113549,186683,36.111,59.369
45,Virginia,13,Trump,3589430,1743309,1705322,48.568,47.51
46,Washington,12,Biden,3311243,1370519,1807890,41.39,54.599
47,West Virginia,4,Trump,701082,499041,172311,71.182,24.578
48,Wisconsin,10,Trump,2578487,1241968,1240392,48.167,48.105
49,Wyoming,3,Trump,218523,178419,30980,81.648,14.177
50,District of Columbia,3,Biden,400168,31450,354821,7.859,88.668
0,Alabama,9,Trump,1999007,1179111,746774,58.985,37.357
1,Alaska,3,Trump,297896,164578,122439,55.247,41.101
2,Arizona,11,Trump,2846048,1450341,1286238,50.96,45.194
3,Arkansas,6,Trump,1087139,755965,284712,69.537,26.189
4,California,54,Biden,13618690,4652634,8419426,34.164,61.823
5,Colorado,10,Biden,2527747,1081052,1347236,42.767,53.298
6,Connecticut,7,Biden,1422179,617717,749031,43.435,52.668
7,Delaware,3,Biden,462926,195555,247964,42.243,53.565
8,Florida,30,Trump,7813736,4066359,3453618,52.041,44.199
9,Georgia,16,Trump,4217392,2230541,1812460,52.889,42.976
10,Hawaii,4,Biden,520616,199862,301785,38.39,57.967
11,Idaho,4,Trump,733049,494548,206593,67.465,28.183
12,Illinois,19,Biden,4885904,2071807,2596455,42.404,53.142
13,Indiana,11,Trump,2605858,1583976,920923,60.785,35.34
14,Iowa,6,Trump,1385434,830535,497032,59.948,35.876
15,Kansas,6,Trump,1268581,751201,461984,59.216,36.417
16,Kentucky,8,Trump,1856524,1244424,533071,67.03,28.713
17,Louisiana,8,Trump,1771386,1003537,699172,56.653,39.47
18,Maine,4,Trump,684503,336162,319234,49.11,46.637
19,Maryland,10,Biden,2639633,870779,1663368,32.989,63.015
20,Massachusetts,11,Biden,2893205,927451,1839940,32.056,63.595
21,Michigan,15,Trump,4637015,2253650,2201567,48.601,47.478
22,Minnesota,10,Biden,2603324,1234504,1265963,47.42,48.629
23,Mississippi,6,Trump,1257759,725158,481769,57.655,38.304
24,Missouri,10,Trump,2825355,1578822,1141090,55.88,40.387
25,Montana,4,Trump,490523,303410,167687,61.854,34.185
26,Nebraska,5,Trump,746089,441192,271850,59.134,36.437
27,Nevada,6,Trump,1148659,592779,511534,51.606,44.533
28,New Hampshire,4,Biden,643263,304598,312851,47.352,48.635
29,New Jersey,14,Trump,3521360,1730802,1640719,49.152,46.593
30,New Mexico,5,Biden,820111,365530,422789,44.571,51.553
31,New York,28,Biden,7114328,3124854,3710693,43.923,52.158
32,North Carolina,16,Trump,3665431,1918637,1593272,52.344,43.468
33,North Dakota,3,Trump,334288,227693,93798,68.113,28.059
34,Ohio,17,Trump,4709858,2472728,2064392,52.501,43.831
35,Oklahoma,7,Trump,1548635,1025921,457791,66.247,29.561
36,Oregon,8,Biden,2064264,824846,1137417,39.958,55.1
37,Pennsylvania,19,Trump,5604930,2821117,2570557,50.333,45.862
38,Rhode Island,4,Biden,499994,217372,259127,43.475,51.826
39,South Carolina,9,Trump,1991928,1155415,758458,58.005,38.077
40,South Dakota,3,Trump,368216,223406,129291,60.673,35.113
41,Tennessee,11,Trump,2772622,1684519,963206,60.755,34.74
42,Texas,40,Trump,9927988,5175406,4363158,52.129,43.948
43,Utah,6,Trump,1228732,844900,332582,68.762,27.067
44,Vermont,3,Biden,314381,113030,187426,35.953,59.617
45,Virginia,13,Trump,3588457,1745160,1702546,48.633,47.445
46,Washington,12,Biden,3311513,1369312,1809017,41.35,54.628
47,West Virginia,4,Trump,701420,500166,172052,71.308,24.529
48,Wisconsin,10,Trump,2578277,1242285,1240865,48.183,48.128
49,Wyoming,3,Trump,219087,178868,31134,81.642,14.211
50,District of Columbia,3,Biden,400197,31345,354652,7.832,88.619
0,Alabama,9,Trump,1998002,1179422,745474,59.03,37.311
1,Alaska,3,Trump,298464,165011,122526,55.287,41.052
2,Arizona,11,Trump,2846209,1448767,1288122,50.902,45.257
3,Arkansas,6,Trump,1087255,756090,284868,69.541,26.201
4,California,54,Biden,13621346,4654779,8420566,34.173,61.819
5,Colorado,10,Biden,2528585,1080463,1348969,42.73,53.349
6,Connecticut,7,Biden,1421849,617313,749324,43.416,52.701
7,Delaware,3,Biden,462021,195380,247285,42.288,53.522
8,Florida,30,Trump,7811124,4064785,3452334,52.038,44.198
9,Georgia,16,Trump,4217695,2233029,1809726,52.944,42.908
10,Hawaii,4,Biden,521087,199890,302147,38.36,57.984
11,Idaho,4,Trump,733292,495854,205510,67.62,28.026
12,Illinois,19,Biden,4886435,2071445,2597859,42.392,53.165
13,Indiana,11,Trump,2606382,1584476,920472,60.792,35.316
14,Iowa,6,Trump,1385472,828730,498362,59.816,35.971
15,Kansas,6,Trump,1268939,750325,462822,59.13,36.473
16,Kentucky,8,Trump,1856293,1244281,532891,67.03,28.707
17,Louisiana,8,Trump,1771265,1004181,698843,56.693,39.454
18,Maine,4,Trump,684316,337117,318258,49.263,46.507
19,Maryland,10,Biden,2640047,869939,1664067,32.952,63.032
20,Massachusetts,11,Biden,2893324,927166,1840465,32.045,63.611
21,Michigan,15,Trump,4636161,2253975,2200237,48.617,47.458
22,Minnesota,10,Biden,2602454,1236314,1264471,47.506,48.588
23,Mississippi,6,Trump,1257112,725195,480715,57.687,38.24
24,Missouri,10,Trump,2823909,1577515,1140949,55.863,40.403
25,Montana,4,Trump,490841,303175,168014,61.766,34.23
26,Nebraska,5,Trump,746067,441543,271842,59.183,36.437
27,Nevada,6,Trump,1148872,591877,512260,51.518,44.588
28,New Hampshire,4,Biden,643308,304962,312643,47.405,48.599
29,New Jersey,14,Trump,3519932,1731712,1639051,49.197,46.565
30,New Mexico,5,Biden,820329,365473,422974,44.552,51.562
31,New York,28,Biden,7114026,3125844,3709861,43.939,52.149
32,North Carolina,16,Trump,3663219,1918603,1592130,52.375,43.463
33,North Dakota,3,Trump,334011,227322,93862,68.058,28.101
34,Ohio,17,Trump,4708754,2472416,2064563,52.507,43.845
35,Oklahoma,7,Trump,1548125,1024429,458683,66.172,29.628
36,Oregon,8,Biden,2063472,824316,1137343,39.948,55.118
37,Pennsylvania,19,Trump,5606154,2824336,2568851,50.379,45.822
38,Rhode Island,4,Biden,500246,217132,259835,43.405,51.941
39,South Carolina,9,Trump,1992162,1155352,758710,57.995,38.085
40,South Dakota,3,Trump,367645,222608,129294,60.55,35.168
41,Tennessee,11,Trump,2773159,1685341,962907,60.773,34.722
42,Texas,40,Trump,9928281,5176207,4362077,52.136,43.936
43,Utah,6,Trump,1228644,843759,333313,68.674,27.129
44,Vermont,3,Biden,314340,113312,186753,36.048,59.411
45,Virginia,13,Trump,3587886,1746066,1700500,48.666,47.396
46,Washington,12,Biden,3311800,1371062,1808086,41.399,54.595
47,West Virginia,4,Trump,700410,498795,172009,71.215,24.558
48,Wisconsin,10,Trump,2581255,1243521,1241503,48.175,48.097
49,Wyoming,3,Trump,218825,178454,31329,81.551,14.317
50,District of Columbia,3,Biden,400037,31096,354897,7.773,88.716
0,Alabama,9,Trump,1997731,1178769,745824,59.005,37.334
1,Alaska,3,Trump,298698,165436,122276,55.386,40.936
2,Arizona,11,Trump,2847893,1449849,1288291,50.91,45.237
3,Arkansas,6,Trump,1087590,757597,283843,69.658,26.098
4,California,54,Biden,13621307,4657371,8418237,34.192,61.802
5,Colorado,10,Biden,2529267,1080444,1349410,42.718,53.352
6,Connecticut,7,Biden,1422415,617962,749462,43.445,52.689
7,Delaware,3,Biden,462393,195032,248126,42.179,53.661
8,Florida,30,Trump,7813654,4068457,3450789,52.069,44.164
9,Georgia,16,Trump,4219459,2231622,1812349,52.889,42.952
10,Hawaii,4,Biden,521031,200004,302031,38.386,57.968
11,Idaho,4,Trump,733496,494647,206731,67.437,28.184
12,Illinois,19,Biden,4886494,2070335,2597791,42.369,53.163
13,Indiana,11,Trump,2606424,1584460,921013,60.791,35.336
14,Iowa,6,Trump,1385162,829928,496969,59.916,35.878
15,Kansas,6,Trump,1268848,750542,462746,59.151,36.47
16,Kentucky,8,Trump,1856926,1245195,532827,67.057,28.694
17,Louisiana,8,Trump,1771870,1003501,699915,56.635,39.501
18,Maine,4,Trump,683978,336541,318219,49.203,46.525
19,Maryland,10,Biden,2641803,872322,1663555,33.02,62.97
20,Massachusetts,11,Biden,2891999,926514,1839625,32.037,63.611
21,Michigan,15,Trump,4636673,2254538,2199975,48.624,47.447
22,Minnesota,10,Biden,2603035,1236710,1264439,47.51,48.576
23,Mississippi,6,Trump,1256634,724852,480848,57.682,38.265
24,Missouri,10,Trump,2824782,1579411,1139960,55.913,40.356
25,Montana,4,Trump,489943,302856,167379,61.815,34.163
26,Nebraska,5,Trump,746562,441357,272270,59.119,36.47
27,Nevada,6,Trump,1148984,591435,512717,51.475,44.624
28,New Hampshire,4,Biden,642670,304822,312016,47.431,48.55
29,New Jersey,14,Trump,3519607,1731124,1639454,49.185,46.581
30,New Mexico,5,Biden,821273,365860,423832,44.548,51.607
31,New York,28,Biden,7116905,3124752,3712835,43.906,52.169
32,North Carolina,16,Trump,3665660,1917986,1594052,52.323,43.486
33,North Dakota,3,Trump,334818,228420,93481,68.222,27.92
34,Ohio,17,Trump,4711057,2473683,2065459,52.508,43.843
35,Oklahoma,7,Trump,1548608,1025428,458154,66.216,29.585
36,Oregon,8,Biden,2063597,822007,1139775,39.834,55.232
37,Pennsylvania,19,Trump,5606389,2824533,2568849,50.381,45.82
38,Rhode Island,4,Biden,500275,217169,259648,43.41,51.901
39,South Carolina,9,Trump,1992033,1155707,758013,58.016,38.052
40,South Dakota,3,Trump,367563,222816,128912,60.62,35.072
41,Tennessee,11,Trump,2773220,1685873,962614,60.791,34.711
42,Texas,40,Trump,9927756,5176701,4361234,52.144,43.93
43,Utah,6,Trump,1227711,843828,332685,68.732,27.098
44,Vermont,3,Biden,314007,114034,185896,36.316,59.201
45,Virginia,13,Trump,3587554,1743691,1702363,48.604,47.452
46,Washington,12,Biden,3308734,1369769,1805826,41.399,54.578
47,West Virginia,4,Trump,701193,499742,172104,71.27,24.544
48,Wisconsin,10,Biden,2579945,1241886,1242047,48.136,48.142
49,Wyoming,3,Trump,219363,179093,31291,81.642,14.264
50,District of Columbia,3,Biden,399600,30843,354766,7.718,88.78
0,Alabama,9,Trump,1999614,1179253,747204,58.974,37.367
1,Alaska,3,Trump,298636,165452,122191,55.403,40.916
2,Arizona,11,Trump,2846489,1450342,1287457,50.952,45.23
3,Arkansas,6,Trump,1087739,757263,284432,69.618,26.149
4,California,54,Biden,13619006,4657793,8415230,34.201,61.79
5,Colorado,10,Biden,2528365,1080525,1348935,42.736,53.352
6,Connecticut,7,Biden,1421273,616495,749675,43.376,52.747
7,Delaware,3,Biden,462008,195261,247334,42.264,53.535
8,Florida,30,Trump,7812643,4067671,3451117,52.065,44.173
9,Georgia,16,Trump,4217407,2229720,1812420,52.869,42.975
10,Hawaii,4,Biden,521116,200434,301523,38.462,57.861
11,Idaho,4,Trump,733245,494870,206713,67.49,28.192
12,Illinois,19,Biden,4885717,2071671,2596828,42.403,53.151
13,Indiana,11,Trump,2607556,1586718,920127,60.851,35.287
14,Iowa,6,Trump,1384212,828686,497558,59.867,35.945
15,Kansas,6,Trump,1268715,749088,463909,59.043,36.565
16,Kentucky,8,Trump,1855664,1244466,532613,67.063,28.702
17,Louisiana,8,Trump,1771685,1004626,698979,56.705,39.453
18,Maine,4,Trump,684868,336614,319262,49.15,46.617
19,Maryland,10,Biden,2639587,870705,1663048,32.986,63.004
20,Massachusetts,11,Biden,2892826,927601,1840538,32.066,63.624
21,Michigan,15,Trump,4634735,2254200,2198300,48.637,47.431
22,Minnesota,10,Biden,2603711,1237070,1264983,47.512,48.584
23,Mississippi,6,Trump,1256806,725278,480683,57.708,38.246
24,Missouri,10,Trump,2825171,1579261,1140921,55.9,40.384
25,Montana,4,Trump,490349,303153,167435,61.824,34.146
26,Nebraska,5,Trump,746280,441165,272532,59.115,36.519
27,Nevada,6,Trump,1148923,591914,512201,51.519,44.581
28,New Hampshire,4,Biden,642805,303945,312553,47.284,48.623
29,New Jersey,14,Trump,3521676,1730854,1641580,49.149,46.614
30,New Mexico,5,Biden,820597,365774,422945,44.574,51.541
31,New York,28,Biden,7114623,3127583,3707528,43.96,52.111
32,North Carolina,16,Trump,3664805,1916183,1594714,52.286,43.514
33,North Dakota,3,Trump,334014,227694,93529,68.169,28.002
34,Ohio,17,Trump,4710299,2471966,2066137,52.48,43.864
35,Oklahoma,7,Trump,1548522,1026307,457435,66.277,29.54
36,Oregon,8,Biden,2063577,825775,1135923,40.017,55.046
37,Pennsylvania,19,Trump,5604748,2822313,2569052,50.356,45.837
38,Rhode Island,4,Biden,500052,216859,259829,43.367,51.96
39,South Carolina,9,Trump,1992551,1156017,758709,58.017,38.077
40,South Dakota,3,Trump,367760,222865,129137,60.601,35.114
41,Tennessee,11,Trump,2772683,1684404,963278,60.75,34.742
42,Texas,40,Trump,9929147,5177346,4362877,52.143,43.94
43,Utah,6,Trump,1228146,843613,332924,68.69,27.108
44,Vermont,3,Biden,314439,113312,186953,36.036,59.456
45,Virginia,13,Trump,3587339,1741696,1704204,48.551,47.506
46,Washington,12,Biden,3312346,1370954,1807925,41.389,54.581
47,West Virginia,4,Trump,700678,499778,171578,71.328,24.487
48,Wisconsin,10,Trump,2578434,1241587,1240864,48.153,48.125
49,Wyoming,3,Trump,219229,178870,31341,81.59,14.296
50,District of Columbia,3,Biden,400043,31414,354550,7.853,88.628
0,Alabama,9,Trump,1998336,1179180,746024,59.008,37.332
1,Alaska,3,Trump,298274,164886,122354,55.28,41.021
2,Arizona,11,Trump,2846998,1449565,1287959,50.916,45.239
3,Arkansas,6,Trump,1087603,757311,284245,69.631,26.135
4,California,54,Biden,13623884,4655899,8422112,34.175,61.819
5,Colorado,10,Biden,2528754,1080943,1348936,42.746,53.344
6,Connecticut,7,Biden,1422421,617227,749994,43.393,52.727
7,Delaware,3,Biden,461897,195461,247137,42.317,53.505
8,Florida,30,Trump,7812802,4065209,3454266,52.033,44.213
9,Georgia,16,Trump,4218997,2232469,1811381,52.915,42.934
10,Hawaii,4,Biden,519894,199643,301058,38.401,57.908
11,Idaho,4,Trump,733746,495422,206157,67.52,28.097
12,Illinois,19,Biden,4886766,2069185,2600271,42.343,53.21
13,Indiana,11,Trump,2606542,1585664,920179,60.834,35.303
14,Iowa,6,Trump,1385258,829996,497161,59.916,35.889
15,Kansas,6,Trump,1269094,749742,463654,59.077,36.534
16,Kentucky,8,Trump,1855736,1244221,533018,67.047,28.723
17,Louisiana,8,Trump,1771707,1004263,700029,56.683,39.512
18,Maine,4,Trump,684074,335991,318936,49.116,46.623
19,Maryland,10,Biden,2639639,870738,1663268,32.987,63.011
20,Massachusetts,11,Biden,2893297,928129,1840240,32.079,63.604
21,Michigan,15,Trump,4637173,2255713,2199415,48.644,47.43
22,Minnesota,10,Biden,2602691,1235302,1265142,47.462,48.609
23,Mississippi,6,Trump,1257024,725778,480286,57.738,38.208
24,Missouri,10,Trump,2824815,1578898,1141216,55.894,40.4
25,Montana,4,Trump,490251,302758,167687,61.756,34.204
26,Nebraska,5,Trump,746563,441730,271950,59.168,36.427
27,Nevada,6,Trump,1148810,591065,513109,51.45,44.664
28,New Hampshire,4,Biden,642989,303978,313129,47.276,48.699
29,New Jersey,14,Trump,3520517,1731821,1639003,49.192,46.556
30,New Mexico,5,Biden,820625,365425,423164,44.53,51.566
31,New York,28,Biden,7115178,3125913,3710807,43.933,52.153
32,North Carolina,16,Trump,3664839,1919130,1592958,52.366,43.466
33,North Dakota,3,Trump,334416,227736,93642,68.1,28.002
34,Ohio,17,Trump,4708642,2471099,2065341,52.48,43.863
35,Oklahoma,7,Trump,1548109,1024525,458430,66.179,29.612
36,Oregon,8,Biden,2063096,824314,1136868,39.955,55.105
37,Pennsylvania,19,Trump,5605100,2824275,2568063,50.388,45.817
38,Rhode Island,4,Biden,500655,217188,260084,43.381,51.949
39,South Carolina,9,Trump,1992395,1155892,758347,58.015,38.062
40,South Dakota,3,Trump,367779,223147,128911,60.674,35.051
41,Tennessee,11,Trump,2773541,1684681,963709,60.741,34.747
42,Texas,40,Trump,9929238,5179114,4360600,52.16,43.917
43,Utah,6,Trump,1228834,843714,333232,68.66,27.118
44,Vermont,3,Biden,314083,113498,186371,36.136,59.338
45,Virginia,13,Trump,3588434,1745122,1702895,48.632,47.455
46,Washington,12,Biden,3310249,1369618,1808007,41.375,54.618
47,West Virginia,4,Trump,701188,499444,172351,71.228,24.58
48,Wisconsin,10,Trump,2580088,1242727,1241503,48.166,48.119
49,Wyoming,3,Trump,219077,178911,31159,81.666,14.223
50,District of Columbia,3,Biden,400031,31245,354638,7.811,88.653
0,Alabama,9,Trump,1997593,1177526,747095,58.947,37.4
1,Alaska,3,Trump,298535,165511,122018,55.441,40.872
2,Arizona,11,Trump,2846943,1449875,1287507,50.927,45.224
3,Arkansas,6,Trump,1087220,756141,285276,69.548,26.239
4,California,54,Biden,13621900,4658454,8416486,34.198,61.786
5,Colorado,10,Biden,2529191,1080245,1349460,42.711,53.355
6,Connecticut,7,Biden,1421577,616682,749529,43.38,52.725
7,Delaware,3,Biden,462252,195017,247731,42.188,53.592
8,Florida,30,Trump,7813644,4064140,3455241,52.013,44.221
9,Georgia,16,Trump,4218595,2232429,1810714,52.919,42.922
10,Hawaii,4,Biden,520371,199864,301347,38.408,57.91
11,Idaho,4,Trump,733266,494251,206987,67.404,28.228
12,Illinois,19,Biden,4887385,2072049,2597173,42.396,53.14
13,Indiana,11,Trump,2606930,1584495,921284,60.78,35.34
14,Iowa,6,Trump,1384969,829349,497312,59.882,35.908
15,Kansas,6,Trump,1268699,749504,463188,59.077,36.509
16,Kentucky,8,Trump,1856692,1244651,533482,67.036,28.733
17,Louisiana,8,Trump,1771252,1003062,700178,56.63,39.53
18,Maine,4,Trump,684474,335973,319636,49.085,46.698
19,Maryland,10,Biden,2638122,870888,1661443,33.012,62.978
20,Massachusetts,11,Biden,2893870,929817,1838445,32.131,63.529
21,Michigan,15,Trump,4635416,2254637,2199210,48.639,47.444
22,Minnesota,10,Biden,2603601,1235345,1266148,47.448,48.631
23,Mississippi,6,Trump,1256796,726570,479285,57.811,38.135
24,Missouri,10,Trump,2825010,1578586,1140885,55.879,40.385
25,Montana,4,Trump,490238,302932,167800,61.793,34.228
26,Nebraska,5,Trump,746284,441009,272464,59.094,36.509
27,Nevada,6,Trump,1147979,592195,511446,51.586,44.552
28,New Hampshire,4,Biden,642571,304509,312055,47.389,48.564
29,New Jersey,14,Trump,3518760,1730922,1638306,49.191,46.559
30,New Mexico,5,Biden,820098,365787,422466,44.603,51.514
31,New York,28,Biden,7115718,3128294,3707491,43.963,52.103
32,North Carolina,16,Trump,3664652,1916622,1594199,52.3,43.502
33,North Dakota,3,Trump,334359,227725,93921,68.108,28.09
34,Ohio,17,Trump,4710282,2472974,2065674,52.502,43.855
35,Oklahoma,7,Trump,1548838,1025985,458169,66.242,29.581
36,Oregon,8,Biden,2064883,824531,1138116,39.931,55.118
37,Pennsylvania,19,Trump,5604343,2822027,2569006,50.354,45.84
38,Rhode Island,4,Biden,500389,216717,260215,43.31,52.003
39,South Carolina,9,Trump,1992225,1154825,759044,57.967,38.1
40,South Dakota,3,Trump,368061,223274,129209,60.662,35.105
41,Tennessee,11,Trump,2773136,1683188,965103,60.696,34.802
42,Texas,40,Trump,9928716,5179062,4360593,52.162,43.919
43,Utah,6,Trump,1228029,844226,332682,68.746,27.091
44,Vermont,3,Biden,314360,113438,186828,36.085,59.431
45,Virginia,13,Trump,3587164,1744186,1702667,48.623,47.466
46,Washington,12,Biden,3310743,1370822,1806460,41.405,54.564
47,West Virginia,4,Trump,700729,498929,172471,71.201,24.613
48,Wisconsin,10,Trump,2579728,1241810,1241461,48.137,48.124
49,Wyoming,3,Trump,219469,179234,31121,81.667,14.18
50,District of Columbia,3,Biden,400303,31438,354803,7.854,88.634
0,Alabama,9,Trump,1998267,1178204,747006,58.961,37.383
1,Alaska,3,Trump,298120,164836,122179,55.292,40.983
2,Arizona,11,Trump,2847191,1451260,1286434,50.972,45.183
3,Arkansas,6,Trump,1087344,756935,284474,69.613,26.162
4,California,54,Biden,13619665,4656993,8417095,34.193,61.801
5,Colorado,10,Biden,2529383,1082889,1347643,42.812,53.28
6,Connecticut,7,Biden,1421176,617116,748696,43.423,52.681
7,Delaware,3,Biden,462092,195471,247122,42.301,53.479
8,Florida,30,Trump,7814048,4070529,3450701,52.092,44.16
